crawl,id,num_companies
Android,108160,5
Android,108174,2
Android,108175,2
Android,108191,6
Android,108202,2
Android,108211,2
Android,108269,2
Android,108277,1
Android,108348,1
Android,108445,1
Android,108466,3
Android,108478,2
Android,108589,10
Android,108591,7
Android,108681,4
Android,108747,18
Android,108761,7
Android,108864,2
Android,108882,1
Android,108915,1
Android,108974,2
Android,109054,1
Android,109665,12
Android,109729,4
Android,109735,1
Android,109962,2
Android,110249,2
Android,110320,5
Android,110507,3
Android,110555,2
Android,110722,3
Android,111218,14
Android,111227,9
Android,111259,3
Android,111309,2
Android,111418,3
Android,111733,1
Android,112087,2
Android,112134,18
Android,112367,1
Android,112440,2
Android,112529,6
Android,112589,1
Android,112973,2
Android,113316,2
Android,113344,1
Android,113618,1
Android,113742,1
Android,113771,1
Android,113873,1
Android,113891,1
Android,113923,1
Android,114354,1
Android,114707,2
Android,114719,2
Android,114737,1
Android,114856,3
Android,115097,1
Android,115166,1
Android,115233,1
Android,115430,6
Android,115449,5
Android,115462,3
Android,115657,2
Android,115837,2
Android,115918,2
Android,115947,11
Android,115951,4
Android,115953,5
Android,116234,4
Android,116272,1
Android,116288,1
Android,116310,2
Android,116323,3
Android,116331,3
Android,116343,3
Android,116411,13
Android,116488,1
Android,116729,3
Android,117010,1
Android,117774,2
Android,117972,1
Android,118427,2
Android,118438,6
Android,118439,4
Android,118543,1
Android,118670,2
Android,118763,2
Android,118788,1
Android,118802,1
Android,118936,3
Android,119565,5
Android,119837,1
Android,120044,2
Android,120070,3
Android,120147,5
Android,120163,6
Android,120199,1
Android,120215,1
Android,120241,1
Android,120265,1
Android,120299,1
Android,120390,2
Android,120400,4
Android,120401,4
Android,120422,7
Android,120463,5
Android,120468,1
Android,120506,4
Android,120561,3
Android,120576,1
Android,120624,1
Android,120699,3
Android,120796,1
Android,120855,7
Android,120861,7
Android,120887,3
Android,120957,2
Android,121009,2
Android,121015,5
Android,121022,3
Android,121038,11
Android,121058,1
Android,121115,3
Android,121298,7
Android,121319,2
Android,121428,2
Android,121498,1
Android,121514,5
Android,121541,1
Android,121550,3
Android,121565,6
Android,121589,3
Android,121601,7
Android,121665,1
Android,121735,6
Android,121787,4
Android,121805,4
Android,121859,1
Android,121865,4
Android,121867,2
Android,121905,4
Android,121954,1
Android,121959,1
Android,122005,3
Android,122025,6
Android,122055,11
Android,122082,2
Android,122116,3
Android,122155,1
Android,122161,2
Android,122168,9
Android,122182,1
Android,122218,2
Android,122219,1
Android,122239,4
Android,122250,1
Android,122258,12
Android,122273,1
Android,122353,2
Android,122362,4
Android,122491,1
Android,122500,1
Android,122547,4
Android,122617,2
Android,122813,5
Android,122814,2
Android,122858,3
Android,122875,3
Android,122888,2
Android,123067,1
Android,123162,2
Android,123219,2
Android,123234,2
Android,123309,5
Android,123332,2
Android,123455,1
Android,123458,4
Android,123481,2
Android,123483,1
Android,123510,6
Android,123522,2
Android,123699,2
Android,123708,1
Android,123754,1
Android,123759,3
Android,123774,1
Android,123779,3
Android,123811,6
Android,123830,1
Android,123832,11
Android,123879,15
Android,123914,8
Android,124154,4
Android,124262,1
Android,124374,2
Android,124397,1
Android,124421,2
Android,124451,1
Android,124491,4
Android,124535,2
Android,124565,4
Android,124568,1
Android,124612,1
Android,124659,5
Android,124697,2
Android,124714,2
Android,125027,4
Android,125120,1
Android,125150,1
Android,125437,4
Android,125897,1
Android,126033,1
Android,126251,1
Android,126261,2
Android,126434,2
Android,126525,4
Android,126556,1
Android,126694,1
Android,126809,2
Android,126872,1
Android,126966,1
Android,127005,8
Android,127007,5
Android,127035,5
Android,127048,20
Android,127055,5
Android,127099,4
Android,127138,2
Android,127297,3
Android,127321,1
Android,127324,2
Android,127353,5
Android,127375,9
Android,127386,7
Android,127485,2
Android,127486,2
Android,127523,1
Android,127529,1
Android,127549,3
Android,127620,7
Android,127784,1
Android,127817,1
Android,128020,3
Android,128040,2
Android,128065,3
Android,128071,1
Android,128108,1
Android,128229,2
Android,128418,3
Android,128602,1
Android,128641,1
Android,128925,2
Android,128946,2
Android,129466,3
Android,129671,1
Android,129971,12
Android,130053,7
Android,130058,6
Android,130277,2
Android,130569,2
Android,130628,1
Android,131091,3
Android,131834,4
Android,131903,2
Android,131911,1
Android,131952,1
Android,132083,2
Android,132106,3
Android,132324,2
Android,132506,1
Android,132647,2
Android,132848,1
Android,132947,2
Android,133042,7
Android,133063,1
Android,133112,1
Android,133189,1
Android,133365,14
Android,133411,1
Android,133442,2
Android,134554,14
Android,134637,1
Android,134701,1
Android,134957,1
Android,135079,2
Android,136062,3
Android,136131,1
Android,136226,1
Android,136231,2
Android,136274,1
Android,136361,1
Android,136575,1
Android,136865,1
Android,136867,4
Android,136902,1
Android,137004,1
Android,137061,1
Android,137183,7
Android,137241,2
Android,137311,1
Android,137356,2
Android,137461,1
Android,137565,5
Android,137593,1
Android,137694,2
Android,137712,1
Android,137848,1
Android,137906,1
Android,137918,7
Android,137953,2
Android,138016,11
Android,138062,1
Android,138090,3
Android,138295,2
Android,138513,5
Android,138550,1
Android,138596,6
Android,138708,3
Android,138716,7
Android,138782,3
Android,138794,3
Android,138848,1
Android,138966,3
Android,138973,9
Android,139113,2
Android,139180,1
Android,139296,13
Android,139350,1
Android,139593,1
Android,140033,1
Android,140114,1
Android,140162,2
Android,140231,1
Android,140251,2
Android,140271,2
Android,140284,2
Android,140339,12
Android,140399,5
Android,140426,2
Android,140451,1
Android,140523,1
Android,140578,2
Android,140669,2
Android,140679,2
Android,140684,3
Android,140761,1
Android,140905,3
Android,140929,6
Android,140931,2
Android,140999,2
Android,141169,2
Android,141177,9
Android,141238,6
Android,141432,1
