crawl,id,num_companies
Android,360319,3
Android,360870,1
Android,361340,3
Android,362745,4
Android,363000,1
Android,365518,2
Android,365700,1
Android,365789,2
Android,366408,1
Android,367372,1
Android,368246,1
Android,368641,2
Android,369677,1
Android,370155,2
Android,370409,2
Android,370413,2
Android,370485,1
Android,371908,3
Android,372658,1
Android,373320,12
Android,375483,1
Android,376962,2
Android,377322,2
Android,379048,3
Android,380192,1
Android,381414,1
Android,382267,2
Android,382408,1
Android,383819,2
Android,385434,1
Android,386400,1
Android,389550,1
Android,390762,3
Android,391327,2
Android,392043,1
Android,395816,4
Android,395915,2
Android,396714,1
Android,397010,1
Android,397551,2
Android,406720,4
Android,407142,1
Android,409906,3
Android,415955,2
Android,416472,1
Android,417520,4
Android,417865,1
Android,418476,1
Android,420252,1
Android,420416,1
Android,421033,1
Android,422092,1
Android,422821,1
Android,424654,1
Android,426051,1
Android,426297,2
Android,426861,2
Android,427002,1
Android,427507,2
Android,427536,4
Android,427557,2
Android,427571,2
Android,427668,1
Android,427934,1
Android,428253,1
Android,428344,2
Android,429296,2
Android,431810,2
Android,432268,1
Android,432433,1
Android,433750,1
Android,435303,4
Android,436978,3
Android,437186,3
Android,437508,3
Android,438546,3
Android,445940,1
Android,446763,3
Android,448699,1
Android,449614,1
Android,449941,6
Android,451957,1
Android,455846,1
Android,456567,1
Android,457996,2
Android,458024,3
Android,458188,1
Android,459151,1
Android,459587,1
Android,459660,2
Android,460365,2
Android,460565,4
Android,460762,1
Android,460862,3
Android,461034,2
Android,461119,2
Android,461455,1
Android,461522,1
Android,462329,1
Android,462378,1
Android,463669,2
Android,466299,1
Android,467894,2
Android,468858,5
Android,469169,1
Android,469751,2
Android,471584,20
Android,471655,2
Android,472327,2
Android,472659,5
Android,473110,1
Android,474188,3
Android,474609,7
Android,474874,2
Android,476166,6
Android,476232,2
Android,476421,2
Android,479852,2
Android,480299,1
Android,480415,1
Android,480898,1
Android,481919,5
Android,482990,1
Android,482999,2
Android,483078,2
Android,483335,1
Android,484182,2
Android,485060,5
Android,486828,1
Android,486921,1
Android,487681,2
Android,489371,9
Android,490403,2
Android,497805,3
Android,499704,1
Android,500730,4
Android,501913,1
Android,502044,1
Android,502527,6
Android,502574,1
Android,502646,3
Android,503472,3
Android,505666,11
Android,511792,2
Android,514106,2
Android,514233,1
Android,515978,3
Android,516091,3
Android,516151,2
Android,516818,1
Android,516888,5
Android,520015,1
Android,523653,1
Android,523883,1
Android,525652,4
Android,525781,1
Android,526357,2
Android,527454,1
Android,527456,2
Android,528490,1
Android,529047,1
Android,529048,10
Android,529325,3
Android,529448,3
Android,529956,6
Android,530008,2
Android,530129,2
Android,530331,3
Android,530438,1
Android,530447,1
Android,530603,1
Android,531862,2
Android,532224,1
Android,532303,4
Android,532773,1
Android,533301,1
Android,534718,2
Android,535753,1
Android,535846,2
Android,541396,1
Android,542585,5
Android,542653,2
Android,542948,1
Android,544656,1
Android,544705,3
Android,545317,1
Android,545340,1
Android,546572,2
Android,547739,1
Android,548241,1
Android,548260,1
Android,549406,2
Android,550778,1
Android,555554,6
Android,558019,10
Android,558506,1
Android,558546,2
Android,559542,1
Android,563632,4
Android,566144,1
Android,566149,1
Android,566244,1
Android,568199,1
Android,571555,3
Android,571645,9
Android,572217,3
Android,572812,1
Android,573880,3
Android,574361,1
Android,574739,1
Android,577224,3
Android,580537,3
Android,581068,1
Android,581676,1
Android,581742,2
Android,582514,8
Android,583056,2
Android,583575,1
Android,584109,2
Android,584848,2
Android,585216,1
Android,585647,1
Android,585734,3
Android,586239,2
Android,586769,4
Android,590949,3
Android,591873,1
Android,592932,1
Android,593465,2
Android,593862,1
Android,594103,2
Android,595201,1
Android,596463,2
Android,598693,1
Android,600907,3
Android,601665,6
Android,602626,1
Android,607951,2
Android,608885,1
Android,608909,1
Android,610539,2
Android,614737,13
Android,615087,1
Android,616008,2
Android,616163,1
Android,616223,2
Android,616488,16
Android,618081,3
Android,619654,2
Android,620334,1
Android,620983,2
Android,621537,8
Android,622743,12
Android,629761,2
Android,630449,4
Android,631074,5
Android,631079,2
Android,631098,3
Android,631601,3
Android,631701,3
Android,632339,3
Android,632990,2
Android,633059,3
Android,633896,2
Android,634042,1
Android,634602,1
Android,634711,3
Android,635503,1
Android,636546,1
Android,636612,1
Android,637091,4
Android,637371,1
Android,637642,2
Android,639469,2
Android,641293,2
Android,644495,1
Android,646066,13
Android,648840,4
Android,648893,3
Android,648898,2
Android,649063,2
Android,649176,1
Android,649206,1
Android,649964,1
Android,650094,4
Android,650586,1
Android,650730,2
Android,657239,1
Android,658021,1
Android,658038,2
Android,658097,1
Android,658166,1
Android,658695,2
Android,660023,5
Android,664765,2
Android,665799,7
Android,665867,4
Android,666048,2
Android,666124,6
Android,666657,1
Android,667032,1
Android,668175,9
Android,668418,1
Android,668635,1
Android,668732,1
Android,669839,8
Android,674082,3
Android,676984,1
Android,679631,1
Android,680070,1
Android,680984,2
Android,681289,2
Android,682221,4
Android,682354,3
Android,683852,2
Android,686373,1
Android,686390,1
Android,687103,1
Android,688036,5
Android,693430,2
Android,693833,2
Android,694369,2
Android,694385,1
Android,694616,2
Android,694667,2
Android,694745,1
Android,695107,2
Android,695367,1
Android,696841,1
Android,697238,1
Android,697509,5
Android,701295,2
Android,704734,1
Android,706454,1
Android,706702,1
Android,707265,1
Android,708351,3
Android,708612,2
Android,709494,2
Android,709566,3
Android,709747,1
Android,709816,1
Android,709821,7
Android,709877,1
Android,710391,6
Android,710688,3
Android,710743,3
Android,711495,1
Android,711623,4
Android,716696,1
Android,717939,3
Android,718564,12
Android,718753,1
Android,719469,1
Android,721232,1
Android,721778,4
Android,722215,1
Android,722599,1
Android,723566,2
Android,725578,1
Android,726677,1
Android,732228,6
Android,732472,2
Android,732504,2
Android,732671,3
Android,734030,2
Android,734861,2
Android,736830,3
Android,744593,2
Android,746815,1
Android,747707,8
Android,747777,2
Android,747943,2
Android,748085,1
Android,750674,1
Android,752746,12
Android,752835,2
Android,753836,2
Android,764414,1
